,client_id,variation
22709,3242420,Test
22710,3242557,Control
22711,3242609,Test
22712,3242632,Test
22713,3243026,Test
22714,3243036,Control
22715,3243153,Test
22716,3243462,Control
22717,3243523,Control
22718,3243570,Unknown
22719,3243761,Test
22720,3243773,Test
22721,3243814,Unknown
22722,3244142,Test
22723,3244429,Test
22724,3244552,Test
22725,3244741,Unknown
22726,3245425,Unknown
22727,3245544,Test
22728,3245871,Unknown
22729,3245966,Unknown
22730,3246008,Test
22731,3246048,Test
22732,3246197,Unknown
22733,3246398,Test
22734,3246400,Unknown
22735,3246449,Test
22736,3246482,Test
22737,3246483,Control
22738,3246756,Control
22739,3246879,Control
22740,3246979,Control
22741,3247006,Control
22742,3247062,Control
22743,3247251,Control
22744,3247283,Test
22745,3247336,Control
22746,3247468,Control
22747,3247583,Test
22748,3247787,Control
22749,3247829,Test
22750,3247874,Unknown
22751,3248049,Unknown
22752,3248260,Unknown
22753,3248289,Unknown
22754,3248417,Test
22755,3248418,Unknown
22756,3248710,Test
22757,3248763,Control
22758,3248832,Control
22759,3248881,Test
22760,3248924,Unknown
22761,3249047,Unknown
22762,3249076,Control
22763,3249151,Test
22764,3249253,Test
22765,3249418,Unknown
22766,3249445,Control
22767,3249783,Control
22768,3249887,Unknown
22769,3250035,Control
22770,3250056,Unknown
22771,3250058,Unknown
22772,3250123,Test
22773,3250135,Test
22774,3250136,Test
22775,3250276,Unknown
22776,3250358,Control
22777,3250691,Control
22778,3250807,Control
22779,3250936,Control
22780,3251101,Control
22781,3251257,Control
22782,3251258,Unknown
22783,3251274,Unknown
22784,3251289,Unknown
22785,3251432,Unknown
22786,3251455,Control
22787,3251707,Control
22788,3251851,Test
22789,3251886,Unknown
22790,3252191,Control
22791,3252218,Control
22792,3252245,Unknown
22793,3252528,Test
22794,3252556,Test
22795,3252729,Control
22796,3252844,Unknown
22797,3253038,Test
22798,3253100,Control
22799,3253291,Control
22800,3253749,Unknown
22801,3253916,Test
22802,3254137,Test
22803,3254156,Test
22804,3254195,Unknown
22805,3254243,Unknown
22806,3254248,Unknown
22807,3254381,Control
22808,3254425,Unknown
22809,3254514,Test
22810,3254765,Control
22811,3255172,Test
22812,3255379,Unknown
22813,3255508,Test
22814,3255767,Control
22815,3256200,Test
22816,3256364,Control
22817,3256451,Test
22818,3257006,Test
22819,3257151,Unknown
22820,3257276,Control
22821,3257320,Control
22822,3257381,Test
22823,3257498,Unknown
22824,3257625,Test
22825,3257649,Test
22826,3257971,Test
22827,3258217,Test
22828,3258618,Control
22829,3258934,Control
22830,3259240,Control
22831,3259585,Unknown
22832,3259588,Test
22833,3259703,Test
22834,3259983,Control
22835,3260005,Unknown
22836,3260056,Test
22837,3260064,Control
22838,3260159,Control
22839,3260408,Control
22840,3260671,Unknown
22841,3260752,Test
22842,3260937,Control
22843,3261109,Control
22844,3261220,Test
22845,3261503,Control
22846,3261775,Test
22847,3261941,Control
22848,3262304,Unknown
22849,3262664,Control
22850,3262702,Unknown
22851,3262729,Test
22852,3262988,Unknown
22853,3263154,Unknown
22854,3263252,Unknown
22855,3263400,Control
22856,3263478,Unknown
22857,3263636,Test
22858,3263729,Test
22859,3263824,Control
22860,3264159,Test
22861,3264328,Unknown
22862,3264513,Unknown
22863,3264602,Unknown
22864,3264860,Control
22865,3264886,Test
22866,3264966,Control
22867,3265028,Test
22868,3265136,Control
22869,3265158,Test
22870,3265232,Test
22871,3265347,Unknown
22872,3265750,Test
22873,3265866,Control
22874,3265970,Control
22875,3265995,Control
22876,3266097,Control
22877,3266613,Unknown
22878,3266908,Control
22879,3266922,Test
22880,3266955,Unknown
22881,3267096,Unknown
22882,3267458,Control
22883,3267495,Unknown
22884,3267809,Control
22885,3267869,Control
22886,3267960,Test
22887,3268024,Control
22888,3268156,Test
22889,3268232,Test
22890,3268234,Test
22891,3268387,Control
22892,3268434,Test
22893,3268586,Control
22894,3269114,Control
22895,3269257,Unknown
22896,3269829,Unknown
22897,3269880,Control
22898,3270512,Control
22899,3270533,Test
22900,3270572,Unknown
22901,3270621,Unknown
22902,3270754,Control
22903,3270845,Unknown
22904,3270934,Unknown
22905,3270953,Unknown
22906,3270955,Control
22907,3270995,Control
22908,3270998,Control
22909,3271049,Unknown
22910,3271234,Test
22911,3271286,Unknown
22912,3271311,Test
22913,3271373,Unknown
22914,3271404,Test
22915,3271405,Unknown
22916,3271450,Control
22917,3271548,Unknown
22918,3271556,Control
22919,3271713,Control
22920,3272226,Test
22921,3272304,Unknown
22922,3272311,Control
22923,3272462,Test
22924,3272761,Control
22925,3272906,Test
22926,3272980,Control
22927,3273469,Test
22928,3273765,Control
22929,3273879,Control
22930,3273951,Test
22931,3273998,Unknown
22932,3274136,Control
22933,3274274,Unknown
22934,3274645,Unknown
22935,3274656,Unknown
22936,3274765,Test
22937,3274862,Test
22938,3274870,Control
22939,3274948,Test
22940,3275042,Unknown
22941,3275077,Unknown
22942,3275103,Unknown
22943,3275244,Unknown
22944,3275356,Unknown
22945,3275569,Unknown
22946,3275583,Unknown
22947,3275639,Control
22948,3275651,Control
22949,3275704,Test
22950,3275853,Control
22951,3276458,Test
22952,3276513,Test
22953,3276529,Control
22954,3276542,Unknown
22955,3276629,Control
22956,3276832,Control
22957,3276858,Unknown
22958,3276860,Control
22959,3276921,Control
22960,3277018,Control
22961,3277167,Test
22962,3277291,Control
22963,3277329,Test
22964,3277379,Control
22965,3277607,Test
22966,3277706,Control
22967,3277823,Test
22968,3278160,Control
22969,3278374,Control
22970,3278440,Control
22971,3278460,Control
22972,3278527,Test
22973,3278690,Unknown
22974,3278886,Control
22975,3278968,Test
22976,3279105,Test
22977,3279139,Test
22978,3279570,Control
22979,3279763,Unknown
22980,3279914,Control
22981,3280021,Test
22982,3280109,Unknown
22983,3280292,Unknown
22984,3280391,Unknown
22985,3280467,Unknown
22986,3280816,Unknown
22987,3280860,Unknown
22988,3280959,Control
22989,3281290,Test
22990,3281409,Test
22991,3281536,Unknown
22992,3281696,Test
22993,3281711,Control
22994,3281716,Test
22995,3282463,Unknown
22996,3282519,Test
22997,3282524,Control
22998,3282755,Control
22999,3282769,Test
23000,3282985,Unknown
23001,3282992,Unknown
23002,3283172,Control
23003,3283184,Unknown
23004,3283339,Test
23005,3283370,Unknown
23006,3283441,Unknown
23007,3283578,Test
23008,3283879,Control
23009,3284361,Test
23010,3284406,Control
23011,3284525,Test
23012,3284569,Test
23013,3284800,Unknown
23014,3285000,Test
23015,3285202,Control
23016,3285464,Unknown
23017,3285531,Unknown
23018,3285638,Test
23019,3285762,Test
23020,3285791,Control
23021,3285852,Control
23022,3286073,Unknown
23023,3286220,Unknown
23024,3286441,Control
23025,3286510,Control
23026,3286605,Control
23027,3286655,Unknown
23028,3286807,Control
23029,3286969,Unknown
23030,3287155,Control
23031,3287161,Test
23032,3287210,Test
23033,3287493,Test
23034,3287793,Test
23035,3288080,Test
23036,3288356,Test
23037,3288833,Control
23038,3288914,Test
23039,3288926,Test
23040,3289078,Unknown
23041,3289328,Test
23042,3289565,Test
23043,3289611,Test
23044,3289650,Test
23045,3289674,Control
23046,3289678,Unknown
23047,3289903,Control
23048,3289905,Unknown
23049,3290004,Test
23050,3290069,Test
23051,3290090,Test
23052,3290144,Test
23053,3290167,Control
23054,3290362,Test
23055,3290446,Control
23056,3290487,Control
23057,3290498,Control
23058,3290796,Unknown
23059,3290852,Test
23060,3290866,Test
23061,3291122,Control
23062,3291237,Unknown
23063,3291484,Control
23064,3291554,Unknown
23065,3291616,Control
23066,3291778,Control
23067,3292271,Control
23068,3292361,Unknown
23069,3292582,Test
23070,3292707,Control
23071,3293183,Test
23072,3293316,Unknown
23073,3293345,Test
23074,3293370,Unknown
23075,3293676,Unknown
23076,3293746,Control
23077,3293764,Control
23078,3293818,Test
23079,3294033,Control
23080,3294061,Unknown
23081,3294063,Control
23082,3294129,Test
23083,3294285,Control
23084,3294302,Unknown
23085,3294382,Unknown
23086,3294909,Control
23087,3295028,Unknown
23088,3295101,Unknown
23089,3295126,Unknown
23090,3295388,Control
23091,3295769,Unknown
23092,3295820,Unknown
23093,3295995,Control
23094,3296280,Unknown
23095,3296442,Test
23096,3296840,Test
23097,3296880,Control
23098,3297245,Test
23099,3297370,Test
23100,3298212,Control
23101,3298248,Control
23102,3298257,Test
23103,3298315,Control
23104,3298583,Control
23105,3298633,Control
23106,3298651,Unknown
23107,3298764,Unknown
23108,3298784,Control
23109,3298790,Unknown
23110,3299160,Unknown
23111,3299174,Control
23112,3299585,Unknown
23113,3299611,Control
23114,3299664,Control
23115,3299785,Test
23116,3300089,Test
23117,3300186,Control
23118,3300337,Unknown
23119,3300425,Unknown
23120,3300476,Test
23121,3300499,Unknown
23122,3300583,Control
23123,3300678,Unknown
23124,3300768,Control
23125,3300848,Control
23126,3301073,Unknown
23127,3301121,Control
23128,3301232,Test
23129,3301388,Test
23130,3301530,Unknown
23131,3301541,Test
23132,3301689,Control
23133,3301695,Control
23134,3302147,Control
23135,3302208,Control
23136,3302296,Test
23137,3302386,Control
23138,3302485,Test
23139,3302512,Control
23140,3302539,Unknown
23141,3302543,Unknown
23142,3302697,Test
23143,3302734,Control
23144,3302766,Control
23145,3302779,Control
23146,3303111,Test
23147,3303169,Unknown
23148,3303323,Control
23149,3303360,Unknown
23150,3303771,Test
23151,3304032,Unknown
23152,3304144,Unknown
23153,3304293,Unknown
23154,3304360,Control
23155,3304425,Unknown
23156,3304493,Control
23157,3304630,Control
23158,3304729,Test
23159,3304924,Unknown
23160,3305202,Test
23161,3305322,Control
23162,3305421,Test
23163,3305460,Unknown
23164,3305488,Control
23165,3305598,Test
23166,3305619,Unknown
23167,3306044,Test
23168,3306196,Unknown
23169,3306303,Unknown
23170,3306367,Control
23171,3306516,Test
23172,3306649,Unknown
23173,3306703,Test
23174,3306755,Test
23175,3306820,Control
23176,3307059,Test
23177,3307085,Test
23178,3307231,Test
23179,3307283,Unknown
23180,3307527,Control
23181,3307583,Unknown
23182,3307681,Unknown
23183,3307754,Control
23184,3308172,Test
23185,3308183,Control
23186,3308211,Control
23187,3308225,Test
23188,3308752,Test
23189,3308760,Test
23190,3308944,Test
23191,3309188,Control
23192,3309192,Test
23193,3309350,Test
23194,3309659,Test
23195,3309892,Unknown
23196,3310669,Test
23197,3310785,Control
23198,3310984,Test
23199,3311132,Control
23200,3311163,Test
23201,3311182,Test
23202,3311593,Unknown
23203,3311618,Test
23204,3311746,Test
23205,3312433,Control
23206,3312441,Unknown
23207,3312874,Unknown
23208,3312915,Unknown
23209,3313063,Unknown
23210,3313072,Test
23211,3313138,Test
23212,3313306,Unknown
23213,3313315,Test
23214,3313366,Unknown
23215,3313496,Control
23216,3313511,Test
23217,3313565,Unknown
23218,3313640,Control
23219,3313658,Unknown
23220,3313674,Test
23221,3313804,Unknown
23222,3313809,Unknown
23223,3313823,Control
23224,3314111,Test
23225,3314286,Unknown
23226,3314416,Control
23227,3314571,Test
23228,3314742,Unknown
23229,3314852,Test
23230,3314933,Unknown
23231,3315956,Test
23232,3316035,Unknown
23233,3316178,Unknown
23234,3316547,Control
23235,3316734,Test
23236,3317093,Control
23237,3317207,Unknown
23238,3317229,Test
23239,3317334,Control
23240,3317346,Unknown
23241,3317433,Test
23242,3317453,Control
23243,3317557,Test
23244,3317639,Test
23245,3317840,Test
23246,3318205,Control
23247,3318367,Test
23248,3318386,Unknown
23249,3318469,Control
23250,3318572,Unknown
23251,3318600,Unknown
23252,3319092,Control
23253,3319565,Control
23254,3319635,Test
23255,3319690,Test
23256,3319770,Test
23257,3319823,Test
23258,3319903,Unknown
23259,3320692,Control
23260,3320785,Test
23261,3320845,Test
23262,3320860,Test
23263,3321086,Unknown
23264,3321186,Control
23265,3321427,Unknown
23266,3321469,Test
23267,3321676,Unknown
23268,3321697,Test
23269,3322048,Test
23270,3322064,Unknown
23271,3322068,Test
23272,3322546,Unknown
23273,3322548,Unknown
23274,3322887,Test
23275,3322967,Test
23276,3322994,Test
23277,3323011,Unknown
23278,3323049,Control
23279,3323243,Control
23280,3323343,Control
23281,3323638,Unknown
23282,3323753,Control
23283,3324097,Unknown
23284,3324233,Control
23285,3324459,Control
23286,3324615,Test
23287,3324728,Control
23288,3325307,Unknown
23289,3325369,Test
23290,3325490,Control
23291,3325600,Test
23292,3325844,Unknown
23293,3325852,Unknown
23294,3326034,Test
23295,3326101,Control
23296,3326338,Test
23297,3326527,Control
23298,3326743,Unknown
23299,3326986,Unknown
23300,3327085,Control
23301,3327589,Control
23302,3327676,Control
23303,3328033,Control
23304,3328045,Test
23305,3328217,Control
23306,3328284,Unknown
23307,3328514,Control
23308,3328812,Test
23309,3329074,Unknown
23310,3329079,Control
23311,3329286,Test
23312,3329377,Control
23313,3329380,Test
23314,3329411,Test
23315,3329455,Unknown
23316,3329470,Test
23317,3329557,Test
23318,3329726,Control
23319,3329794,Test
23320,3329846,Control
23321,3329950,Test
23322,3330070,Control
23323,3330356,Control
23324,3331063,Control
23325,3331216,Test
23326,3331643,Control
23327,3331992,Test
23328,3332034,Test
23329,3332324,Test
23330,3332395,Control
23331,3332497,Control
23332,3332531,Control
23333,3332551,Test
23334,3332569,Unknown
23335,3332621,Test
23336,3332995,Test
23337,3333268,Test
23338,3333348,Test
23339,3333429,Test
23340,3333535,Control
23341,3333627,Unknown
23342,3333726,Unknown
23343,3333833,Control
23344,3333949,Unknown
23345,3334009,Test
23346,3334174,Test
23347,3334287,Unknown
23348,3334505,Test
23349,3334550,Control
23350,3334636,Test
23351,3334754,Test
23352,3334755,Test
23353,3334875,Control
23354,3334970,Test
23355,3335141,Control
23356,3335182,Test
23357,3335405,Unknown
23358,3335487,Test
23359,3335814,Test
23360,3335847,Unknown
23361,3335964,Unknown
23362,3336154,Test
23363,3336291,Test
23364,3336295,Unknown
23365,3336392,Test
23366,3336510,Control
23367,3336636,Control
23368,3337057,Unknown
23369,3337145,Test
23370,3337300,Test
23371,3337387,Test
23372,3337439,Test
23373,3337540,Test
23374,3337690,Unknown
23375,3337716,Unknown
23376,3337811,Unknown
23377,3338090,Control
23378,3338122,Control
23379,3338146,Test
23380,3338297,Unknown
23381,3338397,Unknown
23382,3338628,Test
23383,3338846,Control
23384,3338849,Unknown
23385,3339110,Control
23386,3339371,Test
23387,3339759,Control
23388,3340004,Control
23389,3340172,Test
23390,3340184,Test
23391,3340207,Unknown
23392,3340284,Control
23393,3340481,Test
23394,3340793,Test
23395,3340879,Unknown
23396,3340916,Unknown
23397,3340967,Test
23398,3341070,Control
23399,3341127,Control
23400,3341219,Control
23401,3341296,Unknown
23402,3341414,Control
23403,3341675,Unknown
23404,3341851,Control
23405,3342000,Test
23406,3342017,Control
23407,3342070,Test
23408,3342092,Test
23409,3342221,Test
23410,3342284,Test
23411,3342333,Test
23412,3342363,Control
23413,3342455,Control
23414,3342556,Control
23415,3342816,Test
23416,3342852,Control
23417,3342954,Test
23418,3342974,Test
23419,3343218,Test
23420,3343352,Control
23421,3343816,Unknown
23422,3343930,Test
23423,3344093,Control
23424,3344127,Unknown
23425,3344129,Test
23426,3344232,Test
23427,3344462,Test
23428,3344583,Control
23429,3344649,Control
23430,3344729,Test
23431,3345879,Test
23432,3346003,Control
23433,3346166,Unknown
23434,3346321,Test
23435,3346521,Unknown
23436,3346525,Test
23437,3346530,Control
23438,3346752,Unknown
23439,3346785,Control
23440,3346947,Unknown
23441,3346987,Test
23442,3347126,Test
23443,3347130,Control
23444,3347209,Test
23445,3347344,Control
23446,3347429,Control
23447,3347535,Unknown
23448,3347727,Unknown
23449,3347759,Control
23450,3348260,Unknown
23451,3348557,Test
23452,3348729,Test
23453,3348875,Test
23454,3349037,Control
23455,3349040,Test
23456,3349220,Test
23457,3349343,Test
23458,3349862,Unknown
23459,3350034,Control
23460,3350279,Control
23461,3350406,Test
23462,3350408,Test
23463,3350550,Test
23464,3350594,Unknown
23465,3350689,Test
23466,3350848,Unknown
23467,3350906,Control
23468,3350914,Test
23469,3351016,Control
23470,3351045,Control
23471,3351157,Test
23472,3351159,Unknown
23473,3351420,Control
23474,3351589,Control
23475,3351699,Control
23476,3351731,Test
23477,3351739,Control
23478,3351973,Unknown
23479,3352008,Control
23480,3352167,Test
23481,3352429,Test
23482,3352614,Test
23483,3352776,Unknown
23484,3353040,Test
23485,3353150,Test
23486,3353191,Test
23487,3353459,Test
23488,3353510,Unknown
23489,3353618,Control
23490,3353786,Unknown
23491,3353806,Test
23492,3353845,Control
23493,3353847,Unknown
23494,3354034,Control
23495,3354035,Unknown
23496,3354075,Unknown
23497,3354201,Control
23498,3354637,Test
23499,3354788,Unknown
23500,3354906,Control
23501,3355060,Unknown
23502,3355169,Test
23503,3355389,Unknown
23504,3355468,Unknown
23505,3355516,Test
23506,3355542,Test
23507,3355713,Test
23508,3355848,Control
23509,3355961,Unknown
23510,3356132,Control
23511,3356526,Test
23512,3356633,Control
23513,3356718,Test
23514,3356719,Unknown
23515,3356753,Unknown
23516,3356780,Test
23517,3356929,Test
23518,3357159,Control
23519,3357234,Test
23520,3357235,Test
23521,3357333,Test
23522,3357352,Unknown
23523,3357437,Unknown
23524,3357578,Control
23525,3357633,Unknown
23526,3357999,Control
23527,3358285,Test
23528,3358646,Unknown
23529,3358690,Unknown
23530,3358700,Test
23531,3358961,Unknown
23532,3359126,Unknown
23533,3359150,Test
23534,3359228,Test
23535,3359276,Control
23536,3359721,Unknown
23537,3360049,Test
23538,3360254,Test
23539,3360406,Test
23540,3360813,Control
23541,3360982,Unknown
23542,3360995,Test
23543,3361068,Test
23544,3361098,Control
23545,3361110,Test
23546,3361320,Control
